id_imagen,objeto_detectado,conteo_objeto
1047802887439708,construction--barrier--fence,7
1047802887439708,construction--barrier--wall,7
1047802887439708,construction--barrier--curb,6
1047802887439708,construction--structure--tunnel,8
1047802887439708,nature--sky,8
1047802887439708,nature--mountain,2
1047802887439708,construction--flat--traffic-island,1
1047802887439708,construction--flat--sidewalk,18
1047802887439708,nature--terrain,15
1047802887439708,nature--vegetation,17
1047802887439708,construction--flat--pedestrian-area,14
1047802887439708,construction--flat--road,7
1047802887439708,void--unlabeled,47
1047802887439708,object--vehicle--car,2
1047802887439708,object--street-light,2
1047802887439708,object--support--pole,4
1047802887439708,human--person--individual,1
1047802887439708,void--car-mount,4
1047802887439708,void--static,10
1047802887439708,void--ground,8
1047802887439708,nature--water,2
1055943822679529,construction--barrier--curb,2
1055943822679529,construction--barrier--fence,6
1055943822679529,construction--structure--building,27
1055943822679529,nature--sky,9
1055943822679529,nature--vegetation,22
1055943822679529,nature--mountain,3
1055943822679529,construction--barrier--guard-rail,1
1055943822679529,construction--flat--road,1
1055943822679529,void--ego-vehicle,3
1055943822679529,void--unlabeled,32
1055943822679529,object--support--pole,1
1055943822679529,object--vehicle--car,4
1066411828366675,construction--barrier--curb,6
1066411828366675,nature--sky,12
1066411828366675,construction--structure--building,13
1066411828366675,marking--continuous--dashed,5
1066411828366675,construction--flat--road,9
1066411828366675,construction--flat--sidewalk,4
1066411828366675,nature--mountain,4
1066411828366675,construction--barrier--fence,2
1066411828366675,nature--terrain,7
1066411828366675,nature--vegetation,7
1066411828366675,object--wire-group,4
1066411828366675,void--ego-vehicle,1
1066411828366675,void--unlabeled,120
1066411828366675,object--vehicle--car,10
1066411828366675,object--vehicle--truck,1
1066411828366675,object--street-light,14
1066411828366675,object--support--pole,10
1066411828366675,object--support--traffic-sign-frame,1
1066411828366675,object--traffic-sign--direction-front,1
1066411828366675,object--traffic-sign--back,1
1066411828366675,object--sign--advertisement,1
1072611131015521,construction--barrier--fence,4
1072611131015521,construction--structure--building,23
1072611131015521,nature--mountain,9
1072611131015521,construction--barrier--curb,2
1072611131015521,construction--barrier--wall,9
1072611131015521,construction--flat--road,1
1072611131015521,construction--barrier--guard-rail,2
1072611131015521,nature--sky,10
1072611131015521,nature--vegetation,8
1072611131015521,void--unlabeled,18
1072611131015521,void--ground,4
1072611131015521,void--ego-vehicle,1
1072611131015521,object--support--pole,1
1071208974632459,construction--barrier--curb,13
1071208974632459,marking--continuous--dashed,6
1071208974632459,nature--sky,15
1071208974632459,nature--mountain,11
1071208974632459,construction--structure--building,17
1071208974632459,construction--flat--sidewalk,4
1071208974632459,construction--flat--road,13
1071208974632459,construction--flat--pedestrian-area,4
1071208974632459,construction--flat--bike-lane,3
1071208974632459,construction--barrier--fence,5
1071208974632459,construction--flat--traffic-island,1
1071208974632459,nature--terrain,21
1071208974632459,void--unlabeled,106
1071208974632459,nature--vegetation,14
1071208974632459,object--vehicle--car,3
1071208974632459,object--trash-can,1
1071208974632459,object--support--pole,8
1071208974632459,object--bench,3
1071208974632459,object--street-light,4
1071208974632459,object--traffic-light--general-upright-front,2
1046159481032991,construction--barrier--curb,11
1046159481032991,nature--sky,15
1046159481032991,nature--mountain,6
1046159481032991,marking--continuous--solid,2
1046159481032991,marking--continuous--dashed,4
1046159481032991,nature--terrain,11
1046159481032991,nature--vegetation,9
1046159481032991,construction--flat--road,16
1046159481032991,construction--flat--sidewalk,8
1046159481032991,construction--flat--traffic-island,6
1046159481032991,construction--structure--building,8
1046159481032991,nature--water,6
1046159481032991,void--car-mount,10
1046159481032991,void--unlabeled,51
1046159481032991,object--support--pole,9
1046159481032991,object--street-light,2
1046159481032991,object--vehicle--car,8
1046159481032991,void--ground,3
1072081821117170,construction--barrier--concrete-block,4
1072081821117170,construction--barrier--wall,34
1072081821117170,construction--flat--bike-lane,4
1072081821117170,construction--barrier--curb,10
1072081821117170,construction--flat--pedestrian-area,11
1072081821117170,construction--flat--road,30
1072081821117170,construction--flat--sidewalk,6
1072081821117170,construction--flat--traffic-island,8
1072081821117170,construction--structure--building,40
1072081821117170,marking--continuous--solid,8
1072081821117170,nature--sky,24
1072081821117170,nature--terrain,24
1072081821117170,nature--vegetation,42
1072081821117170,nature--water,15
1072081821117170,void--ego-vehicle,2
1072081821117170,void--ground,22
1072081821117170,void--static,49
1072081821117170,void--unlabeled,161
1072081821117170,object--vehicle--car,8
1072081821117170,object--sign--advertisement,2
1072081821117170,object--street-light,8
1072081821117170,object--support--pole,17
1072081821117170,object--trash-can,1
1072081821117170,object--vehicle--trailer,1
1072081821117170,object--support--utility-pole,1
1072081821117170,marking--discrete--symbol--wheelchair,1
1072081821117170,object--bench,1
1072081821117170,object--manhole,1
1072081821117170,object--traffic-sign--front,2
1072081821117170,object--sign--back,1
1072081821117170,human--person--individual,1
1060719269128150,construction--barrier--curb,11
1060719269128150,construction--flat--road,21
1060719269128150,construction--barrier--wall,18
1060719269128150,construction--flat--sidewalk,8
1060719269128150,construction--flat--traffic-island,12
1060719269128150,construction--structure--building,47
1060719269128150,nature--sky,27
1060719269128150,nature--terrain,19
1060719269128150,nature--vegetation,14
1060719269128150,nature--water,9
1060719269128150,void--ego-vehicle,1
1060719269128150,void--ground,15
1060719269128150,void--unlabeled,115
1060719269128150,object--street-light,2
1060719269128150,object--vehicle--car,4
1060719269128150,object--support--utility-pole,1
1060719269128150,object--trash-can,1
1060719269128150,object--sign--back,1
1060719269128150,object--support--pole,15
1060719269128150,object--junction-box,1
1060719269128150,animal--bird,2
1060719269128150,object--traffic-sign--direction-front,1
1060719269128150,object--manhole,1
1060719269128150,object--vehicle--other-vehicle,1
1060719269128150,object--traffic-sign--back,1
1060719269128150,object--sign--advertisement,1
1079390903859168,construction--barrier--curb,31
1079390903859168,construction--flat--road,34
1079390903859168,construction--flat--sidewalk,23
1079390903859168,construction--flat--traffic-island,4
1079390903859168,construction--structure--building,24
1079390903859168,nature--sky,21
1079390903859168,nature--terrain,24
1079390903859168,nature--vegetation,13
1079390903859168,void--ego-vehicle,5
1079390903859168,void--ground,15
1079390903859168,void--unlabeled,72
1079390903859168,object--street-light,3
1079390903859168,object--vehicle--car,3
1079390903859168,object--trash-can,1
1079390903859168,object--support--pole,4
1079390903859168,object--sign--advertisement,1
1068937554528467,construction--barrier--curb,2
1068937554528467,construction--flat--road,3
1068937554528467,void--unlabeled,58
1068937554528467,object--wire-group,4
1068937554528467,void--ego-vehicle,1
1068937554528467,nature--vegetation,4
1068937554528467,nature--sky,16
1068937554528467,marking--continuous--solid,1
1068937554528467,object--support--pole,12
1068937554528467,object--street-light,7
1083090793806119,construction--barrier--curb,3
1083090793806119,construction--barrier--wall,3
1083090793806119,construction--flat--road,2
1083090793806119,construction--structure--building,8
1083090793806119,construction--flat--sidewalk,5
1083090793806119,nature--terrain,8
1083090793806119,nature--sky,10
1083090793806119,nature--mountain,6
1083090793806119,nature--vegetation,7
1083090793806119,nature--water,7
1083090793806119,marking--continuous--dashed,2
1083090793806119,void--ground,4
1083090793806119,void--unlabeled,37
1083090793806119,object--support--pole,3
1083090793806119,object--vehicle--car,2
1083090793806119,object--street-light,2
1060531489604950,construction--barrier--curb,11
1060531489604950,construction--barrier--guard-rail,5
1060531489604950,construction--flat--bike-lane,17
1060531489604950,construction--barrier--wall,15
1060531489604950,construction--flat--road,9
1060531489604950,construction--flat--pedestrian-area,6
1060531489604950,construction--flat--sidewalk,5
1060531489604950,construction--barrier--fence,5
1060531489604950,construction--structure--building,27
1060531489604950,construction--flat--traffic-island,2
1060531489604950,marking--continuous--dashed,7
1060531489604950,nature--mountain,12
1060531489604950,nature--sky,19
1060531489604950,nature--terrain,14
1060531489604950,void--static,20
1060531489604950,nature--vegetation,22
1060531489604950,void--unlabeled,73
1060531489604950,object--trash-can,2
1060531489604950,object--street-light,5
1060531489604950,object--support--pole,10
1060531489604950,object--vehicle--car,6
1060531489604950,object--junction-box,1
1830416111053980,construction--barrier--fence,10
1830416111053980,construction--structure--building,8
1830416111053980,construction--flat--road,3
1830416111053980,nature--mountain,6
1830416111053980,nature--sky,4
1830416111053980,nature--vegetation,19
1830416111053980,construction--barrier--wall,3
1830416111053980,construction--structure--bridge,7
1830416111053980,construction--barrier--guard-rail,1
1830416111053980,construction--barrier--curb,1
1830416111053980,void--ego-vehicle,3
1830416111053980,void--unlabeled,7
1830416111053980,object--support--pole,2
1830416111053980,object--vehicle--car,1
1074702457428154,construction--barrier--curb,14
1074702457428154,construction--barrier--wall,22
1074702457428154,construction--flat--road,11
1074702457428154,construction--barrier--fence,5
1074702457428154,construction--barrier--guard-rail,1
1074702457428154,construction--flat--sidewalk,15
1074702457428154,construction--flat--traffic-island,5
1074702457428154,construction--structure--building,23
1074702457428154,marking--continuous--dashed,4
1074702457428154,nature--mountain,7
1074702457428154,nature--sky,29
1074702457428154,nature--terrain,17
1074702457428154,nature--vegetation,27
1074702457428154,object--wire-group,7
1074702457428154,void--ego-vehicle,1
1074702457428154,void--ground,11
1074702457428154,void--unlabeled,171
1074702457428154,object--vehicle--car,10
1074702457428154,object--support--pole,7
1074702457428154,object--street-light,15
1074702457428154,object--sign--advertisement,1
1074702457428154,object--support--utility-pole,4
1074702457428154,marking--discrete--symbol--bicycle,1
1074702457428154,human--person--individual,1
1074702457428154,object--manhole,1
1074702457428154,object--vehicle--truck,1
1274253757223022,construction--barrier--wall,16
1274253757223022,construction--barrier--fence,1
1274253757223022,nature--sky,4
1274253757223022,construction--structure--building,16
1274253757223022,marking--continuous--solid,6
1274253757223022,construction--flat--road,7
1274253757223022,construction--flat--sidewalk,1
1274253757223022,nature--vegetation,12
1274253757223022,void--ego-vehicle,3
1274253757223022,void--static,2
1274253757223022,void--unlabeled,22
1274253757223022,object--support--pole,1
1068458678343509,construction--barrier--curb,12
1068458678343509,nature--sky,19
1068458678343509,marking--continuous--solid,2
1068458678343509,construction--barrier--fence,13
1068458678343509,construction--flat--road,10
1068458678343509,nature--terrain,36
1068458678343509,nature--vegetation,27
1068458678343509,object--wire-group,4
1068458678343509,void--ego-vehicle,4
1068458678343509,void--ground,7
1068458678343509,void--static,20
1068458678343509,void--unlabeled,89
1068458678343509,object--support--pole,10
1068458678343509,object--street-light,7
1068458678343509,object--vehicle--car,1
1068458678343509,object--vehicle--truck,1
1068458678343509,human--person--individual,2
1068458678343509,object--traffic-sign--front,2
1068458678343509,object--junction-box,1
1068458678343509,object--trash-can,1
1176054690158240,construction--barrier--curb,6
1176054690158240,void--unlabeled,13
1176054690158240,void--ego-vehicle,1
1176054690158240,nature--sky,3
1176054690158240,nature--vegetation,4
1176054690158240,object--support--pole,1
1176054690158240,marking--continuous--solid,6
1176054690158240,construction--barrier--fence,1
1176054690158240,construction--flat--sidewalk,2
1176054690158240,construction--flat--road,4
1176054690158240,nature--mountain,1
1441520256587514,construction--barrier--curb,25
1441520256587514,construction--flat--road,37
1441520256587514,construction--barrier--guard-rail,9
1441520256587514,construction--barrier--fence,7
1441520256587514,construction--flat--sidewalk,10
1441520256587514,construction--flat--traffic-island,10
1441520256587514,construction--structure--building,39
1441520256587514,marking--continuous--dashed,15
1441520256587514,nature--mountain,7
1441520256587514,nature--sky,9
1441520256587514,nature--terrain,26
1441520256587514,nature--vegetation,23
1441520256587514,object--wire-group,15
1441520256587514,void--ego-vehicle,1
1441520256587514,void--unlabeled,203
1441520256587514,object--support--pole,11
1441520256587514,object--vehicle--car,10
1441520256587514,object--street-light,14
1441520256587514,object--vehicle--motorcycle,1
1441520256587514,object--support--utility-pole,4
1441520256587514,object--traffic-sign--direction-front,1
1441520256587514,human--person--individual,2
1441520256587514,object--traffic-sign--direction-back,1
1441520256587514,human--rider--motorcyclist,1
1441520256587514,object--traffic-sign--front,1
1441520256587514,object--sign--advertisement,1
1441520256587514,marking--discrete--other-marking,1
1093568525502728,construction--barrier--curb,2
1093568525502728,nature--mountain,12
1093568525502728,construction--structure--bridge,11
1093568525502728,construction--barrier--wall,14
1093568525502728,construction--structure--building,5
1093568525502728,construction--flat--road,1
1093568525502728,construction--barrier--fence,5
1093568525502728,construction--barrier--guard-rail,2
1093568525502728,nature--sky,6
1093568525502728,nature--vegetation,17
1093568525502728,void--ego-vehicle,2
1093568525502728,void--unlabeled,23
1093568525502728,object--vehicle--car,2
1093568525502728,object--street-light,1
1093568525502728,object--support--pole,2
1072393941229221,construction--barrier--fence,5
1072393941229221,construction--structure--building,23
1072393941229221,construction--barrier--wall,16
1072393941229221,construction--flat--road,5
1072393941229221,construction--flat--sidewalk,1
1072393941229221,marking--continuous--solid,3
1072393941229221,nature--mountain,7
1072393941229221,nature--sky,6
1072393941229221,nature--vegetation,12
1072393941229221,void--unlabeled,15
1072393941229221,object--support--pole,3
1072393941229221,void--ego-vehicle,1
1114669593602543,construction--barrier--concrete-block,6
1114669593602543,construction--structure--building,17
1114669593602543,marking--continuous--dashed,4
1114669593602543,marking--continuous--solid,1
1114669593602543,nature--sky,30
1114669593602543,construction--barrier--fence,6
1114669593602543,construction--barrier--curb,5
1114669593602543,construction--flat--road,4
1114669593602543,construction--flat--sidewalk,1
1114669593602543,nature--vegetation,18
1114669593602543,object--wire-group,7
1114669593602543,void--ego-vehicle,1
1114669593602543,void--unlabeled,140
1114669593602543,object--vehicle--car,11
1114669593602543,object--support--pole,12
1114669593602543,object--street-light,13
1114669593602543,object--support--traffic-sign-frame,1
1114669593602543,object--sign--back,1
1114669593602543,object--traffic-sign--direction-front,2
1114669593602543,object--traffic-sign--front,1
1114669593602543,marking--discrete--other-marking,2
1114669593602543,object--traffic-light--general-upright-side,1
1088453335541616,construction--barrier--curb,11
1088453335541616,construction--structure--building,12
1088453335541616,construction--barrier--wall,11
1088453335541616,construction--flat--road,4
1088453335541616,construction--flat--sidewalk,7
1088453335541616,construction--barrier--fence,4
1088453335541616,construction--barrier--guard-rail,1
1088453335541616,marking--continuous--dashed,2
1088453335541616,nature--mountain,2
1088453335541616,nature--sky,10
1088453335541616,nature--terrain,13
1088453335541616,nature--vegetation,15
1088453335541616,object--wire-group,3
1088453335541616,void--unlabeled,143
1088453335541616,void--ego-vehicle,1
1088453335541616,object--vehicle--car,9
1088453335541616,object--street-light,13
1088453335541616,object--support--utility-pole,2
1088453335541616,object--support--pole,10
1088453335541616,human--person--individual,1
1088453335541616,object--cctv-camera,1
1085125266310731,construction--barrier--curb,4
1085125266310731,construction--flat--road,2
1085125266310731,construction--structure--building,24
1085125266310731,marking--continuous--dashed,5
1085125266310731,marking--continuous--solid,3
1085125266310731,nature--sky,32
1085125266310731,construction--flat--sidewalk,1
1085125266310731,construction--barrier--fence,3
1085125266310731,nature--vegetation,22
1085125266310731,object--wire-group,11
1085125266310731,void--ego-vehicle,1
1085125266310731,void--unlabeled,157
1085125266310731,object--vehicle--car,16
1085125266310731,object--support--utility-pole,1
1085125266310731,object--support--pole,13
1085125266310731,object--street-light,11
1085125266310731,object--traffic-sign--back,3
1085125266310731,object--traffic-sign--front,1
1085125266310731,marking--discrete--other-marking,1
1085125266310731,marking--discrete--text--50,1
1085125266310731,object--traffic-sign--direction-back,1
1085125266310731,object--support--traffic-sign-frame,2
1085125266310731,object--traffic-sign--direction-front,2
1124946038970820,construction--barrier--curb,21
1124946038970820,construction--barrier--wall,14
1124946038970820,construction--barrier--guard-rail,1
1124946038970820,construction--flat--road,12
1124946038970820,construction--barrier--fence,5
1124946038970820,construction--flat--sidewalk,7
1124946038970820,construction--flat--traffic-island,10
1124946038970820,construction--structure--building,20
1124946038970820,marking--continuous--dashed,6
1124946038970820,nature--mountain,10
1124946038970820,nature--sky,20
1124946038970820,nature--terrain,11
1124946038970820,nature--vegetation,18
1124946038970820,object--wire-group,5
1124946038970820,void--ego-vehicle,1
1124946038970820,void--unlabeled,103
1124946038970820,object--vehicle--car,7
1124946038970820,object--street-light,13
1124946038970820,object--support--pole,6
1124946038970820,object--support--utility-pole,1
1124946038970820,object--fire-hydrant,1
1094978825696368,construction--barrier--curb,1
1094978825696368,construction--barrier--fence,13
1094978825696368,nature--vegetation,10
1094978825696368,construction--flat--road,3
1094978825696368,nature--sky,18
1094978825696368,object--wire-group,2
1094978825696368,void--ego-vehicle,2
1094978825696368,void--unlabeled,59
1094978825696368,object--vehicle--car,2
1094978825696368,object--street-light,3
1094978825696368,object--support--pole,7
1094978825696368,object--traffic-sign--front,1
1097111761756330,construction--barrier--fence,6
1097111761756330,construction--barrier--curb,2
1097111761756330,nature--sky,7
1097111761756330,construction--structure--building,12
1097111761756330,nature--mountain,5
1097111761756330,construction--flat--road,4
1097111761756330,construction--structure--bridge,18
1097111761756330,construction--barrier--guard-rail,1
1097111761756330,nature--vegetation,31
1097111761756330,void--ego-vehicle,3
1097111761756330,void--unlabeled,8
1097111761756330,object--vehicle--car,1
1140424030940054,construction--barrier--curb,2
1140424030940054,construction--flat--road,6
1140424030940054,nature--terrain,15
1140424030940054,nature--sky,21
1140424030940054,nature--vegetation,11
1140424030940054,marking--continuous--solid,3
1140424030940054,void--unlabeled,57
1140424030940054,object--wire-group,2
1140424030940054,void--ego-vehicle,6
1140424030940054,object--street-light,6
1140424030940054,object--support--pole,15
1140424030940054,object--junction-box,1
110125211981778,construction--barrier--curb,20
110125211981778,construction--barrier--guard-rail,27
110125211981778,construction--barrier--road-median,17
110125211981778,construction--barrier--separator,3
110125211981778,construction--flat--road,50
110125211981778,construction--flat--sidewalk,6
110125211981778,construction--flat--traffic-island,14
110125211981778,construction--structure--building,29
110125211981778,nature--sky,31
110125211981778,nature--terrain,49
110125211981778,nature--vegetation,27
110125211981778,object--wire-group,5
110125211981778,void--ego-vehicle,2
110125211981778,void--ground,35
110125211981778,void--static,41
110125211981778,void--unlabeled,173
110125211981778,object--vehicle--car,3
110125211981778,object--support--pole,16
110125211981778,object--street-light,2
110125211981778,object--support--utility-pole,2
110125211981778,object--trash-can,3
110125211981778,human--person--individual,3
110125211981778,object--cctv-camera,1
110125211981778,object--vehicle--motorcycle,1
110125211981778,object--bench,1
1115970036608965,construction--barrier--curb,8
1115970036608965,construction--flat--traffic-island,4
1115970036608965,construction--flat--sidewalk,10
1115970036608965,marking--continuous--solid,2
1115970036608965,construction--flat--road,27
1115970036608965,nature--sky,28
1115970036608965,nature--terrain,22
1115970036608965,nature--vegetation,8
1115970036608965,void--ego-vehicle,5
1115970036608965,void--ground,8
1115970036608965,void--static,5
1115970036608965,void--unlabeled,77
1115970036608965,object--bench,1
1115970036608965,object--vehicle--car,3
1115970036608965,object--street-light,4
1115970036608965,object--support--pole,4
1124885719541632,construction--barrier--wall,10
1124885719541632,construction--barrier--guard-rail,2
1124885719541632,construction--barrier--curb,7
1124885719541632,nature--mountain,12
1124885719541632,construction--structure--building,13
1124885719541632,marking--continuous--dashed,5
1124885719541632,nature--sky,13
1124885719541632,construction--flat--road,8
1124885719541632,construction--flat--sidewalk,5
1124885719541632,construction--flat--traffic-island,2
1124885719541632,nature--terrain,8
1124885719541632,void--unlabeled,75
1124885719541632,void--static,13
1124885719541632,nature--vegetation,11
1124885719541632,object--vehicle--car,5
1124885719541632,object--vehicle--truck,1
1124885719541632,object--support--pole,7
1124885719541632,object--street-light,3
1124885719541632,object--trash-can,2
1124885719541632,object--junction-box,1
1072376237722406,construction--barrier--curb,4
1072376237722406,construction--barrier--fence,5
1072376237722406,construction--barrier--wall,16
1072376237722406,construction--flat--road,11
1072376237722406,construction--structure--bridge,29
1072376237722406,construction--flat--sidewalk,1
1072376237722406,construction--structure--building,33
1072376237722406,marking--continuous--dashed,2
1072376237722406,nature--sky,42
1072376237722406,nature--vegetation,20
1072376237722406,object--wire-group,12
1072376237722406,void--ego-vehicle,1
1072376237722406,void--unlabeled,201
1072376237722406,object--vehicle--car,12
1072376237722406,object--street-light,22
1072376237722406,object--support--utility-pole,2
1072376237722406,object--support--pole,13
1072376237722406,marking--discrete--text--other,3
1072376237722406,object--traffic-sign--direction-front,1
1072376237722406,object--support--traffic-sign-frame,1
1072376237722406,object--traffic-sign--direction-back,1
1072376237722406,object--traffic-sign--front,2
1072376237722406,object--banner,1
1072376237722406,object--sign--back,1
1161353349356236,construction--barrier--curb,11
1161353349356236,construction--flat--bike-lane,6
1161353349356236,construction--barrier--wall,4
1161353349356236,nature--sky,19
1161353349356236,nature--terrain,11
1161353349356236,nature--vegetation,14
1161353349356236,construction--flat--road,10
1161353349356236,construction--flat--traffic-island,4
1161353349356236,construction--flat--sidewalk,1
1161353349356236,construction--flat--pedestrian-area,1
1161353349356236,marking--continuous--dashed,7
1161353349356236,marking--continuous--solid,2
1161353349356236,construction--structure--tunnel,6
1161353349356236,void--unlabeled,57
1161353349356236,object--vehicle--car,5
1161353349356236,object--support--pole,7
1161353349356236,object--bench,2
1161353349356236,human--person--individual,1
1161353349356236,object--trash-can,2
1161353349356236,object--street-light,4
1127221838977888,construction--barrier--curb,14
1127221838977888,construction--barrier--wall,18
1127221838977888,construction--barrier--guard-rail,5
1127221838977888,construction--barrier--separator,3
1127221838977888,construction--flat--road,16
1127221838977888,construction--barrier--fence,6
1127221838977888,construction--flat--traffic-island,6
1127221838977888,nature--mountain,5
1127221838977888,marking--continuous--dashed,2
1127221838977888,construction--structure--building,10
1127221838977888,construction--flat--service-lane,1
1127221838977888,construction--structure--bridge,4
1127221838977888,construction--flat--sidewalk,2
1127221838977888,nature--sky,20
1127221838977888,nature--terrain,14
1127221838977888,nature--vegetation,9
1127221838977888,object--wire-group,7
1127221838977888,void--ego-vehicle,1
1127221838977888,void--unlabeled,159
1127221838977888,object--vehicle--car,11
1127221838977888,object--street-light,12
1127221838977888,human--person--individual,1
1127221838977888,object--support--pole,4
1127221838977888,object--sign--advertisement,2
1127221838977888,object--support--utility-pole,3
1127221838977888,object--trash-can,2
1117438823235532,construction--barrier--curb,9
1117438823235532,construction--flat--sidewalk,4
1117438823235532,construction--flat--road,15
1117438823235532,construction--barrier--wall,11
1117438823235532,construction--flat--traffic-island,2
1117438823235532,construction--structure--building,27
1117438823235532,construction--barrier--fence,3
1117438823235532,construction--barrier--guard-rail,2
1117438823235532,nature--mountain,6
1117438823235532,nature--sky,19
1117438823235532,marking--continuous--dashed,3
1117438823235532,nature--terrain,10
1117438823235532,nature--vegetation,17
1117438823235532,void--unlabeled,166
1117438823235532,void--ego-vehicle,2
1117438823235532,object--wire-group,3
1117438823235532,object--vehicle--car,13
1117438823235532,object--street-light,17
1117438823235532,object--support--pole,6
1117438823235532,object--support--utility-pole,3
1117438823235532,object--trash-can,4
1117438823235532,object--sign--advertisement,1
1134138024804678,construction--barrier--curb,8
1134138024804678,construction--structure--bridge,25
1134138024804678,construction--flat--road,12
1134138024804678,construction--barrier--wall,15
1134138024804678,construction--flat--sidewalk,1
1134138024804678,construction--barrier--fence,3
1134138024804678,construction--structure--building,44
1134138024804678,marking--continuous--dashed,3
1134138024804678,marking--continuous--solid,8
1134138024804678,nature--mountain,5
1134138024804678,nature--sky,37
1134138024804678,nature--terrain,12
1134138024804678,nature--vegetation,25
1134138024804678,object--wire-group,8
1134138024804678,void--ego-vehicle,1
1134138024804678,void--static,23
1134138024804678,void--unlabeled,164
1134138024804678,object--vehicle--car,13
1134138024804678,object--street-light,19
1134138024804678,object--support--pole,21
1134138024804678,object--traffic-sign--direction-front,1
1134138024804678,object--traffic-sign--front,4
1134138024804678,object--support--utility-pole,1
1134138024804678,object--sign--advertisement,1
1134138024804678,object--support--traffic-sign-frame,1
1134138024804678,object--traffic-sign--back,1
1134138024804678,object--trash-can,2
1134138024804678,object--vehicle--truck,1
1219391985386305,construction--barrier--fence,3
1219391985386305,construction--flat--road,2
1219391985386305,construction--flat--sidewalk,3
1219391985386305,construction--structure--building,11
1219391985386305,marking--continuous--solid,1
1219391985386305,nature--sky,9
1219391985386305,nature--mountain,5
1219391985386305,nature--vegetation,6
1219391985386305,void--unlabeled,22
1219391985386305,void--ego-vehicle,1
1219391985386305,object--support--pole,3
1219391985386305,marking--discrete--text--other,1
1204328253979305,construction--barrier--curb,13
1204328253979305,construction--barrier--fence,3
1204328253979305,construction--flat--road,10
1204328253979305,construction--flat--sidewalk,3
1204328253979305,construction--flat--traffic-island,7
1204328253979305,construction--structure--building,9
1204328253979305,construction--barrier--wall,9
1204328253979305,construction--barrier--guard-rail,4
1204328253979305,nature--mountain,9
1204328253979305,nature--sky,14
1204328253979305,nature--terrain,13
1204328253979305,nature--vegetation,19
1204328253979305,object--wire-group,2
1204328253979305,void--ego-vehicle,1
1204328253979305,void--unlabeled,151
1204328253979305,object--vehicle--car,10
1204328253979305,object--street-light,16
1204328253979305,object--support--pole,6
1204328253979305,object--support--utility-pole,4
1204328253979305,object--vehicle--truck,1
1204328253979305,object--vehicle--bicycle,1
1266746867647783,construction--barrier--wall,2
1266746867647783,construction--flat--bike-lane,6
1266746867647783,construction--flat--curb-cut,2
1266746867647783,construction--barrier--curb,8
1266746867647783,construction--flat--traffic-island,3
1266746867647783,construction--flat--road,15
1266746867647783,construction--flat--road-shoulder,4
1266746867647783,construction--flat--sidewalk,7
1266746867647783,construction--structure--building,10
1266746867647783,marking--continuous--dashed,3
1266746867647783,marking--continuous--solid,6
1266746867647783,construction--flat--pedestrian-area,18
1266746867647783,nature--mountain,7
1266746867647783,nature--sky,16
1266746867647783,nature--vegetation,8
1266746867647783,void--ground,13
1266746867647783,nature--terrain,18
1266746867647783,void--unlabeled,73
1266746867647783,object--street-light,3
1266746867647783,object--support--pole,9
1266746867647783,object--vehicle--car,2
1266746867647783,human--rider--motorcyclist,1
1266746867647783,object--vehicle--motorcycle,1
1240099200570518,construction--barrier--curb,9
1240099200570518,construction--barrier--wall,11
1240099200570518,construction--flat--sidewalk,6
1240099200570518,construction--structure--bridge,4
1240099200570518,construction--barrier--fence,2
1240099200570518,construction--flat--road,5
1240099200570518,construction--flat--bike-lane,10
1240099200570518,construction--flat--service-lane,1
1240099200570518,construction--barrier--guard-rail,2
1240099200570518,construction--structure--building,22
1240099200570518,nature--mountain,3
1240099200570518,nature--sky,19
1240099200570518,marking--continuous--dashed,3
1240099200570518,nature--terrain,15
1240099200570518,nature--vegetation,20
1240099200570518,object--wire-group,4
1240099200570518,void--ego-vehicle,1
1240099200570518,void--unlabeled,141
1240099200570518,object--vehicle--car,10
1240099200570518,object--support--utility-pole,2
1240099200570518,object--support--pole,5
1240099200570518,marking--discrete--symbol--bicycle,1
1240099200570518,object--street-light,12
1240099200570518,human--person--individual,1
1240099200570518,marking--discrete--other-marking,1
1240099200570518,object--sign--advertisement,1
1270995727370305,construction--barrier--curb,5
1270995727370305,construction--structure--building,18
1270995727370305,marking--continuous--solid,3
1270995727370305,construction--barrier--wall,7
1270995727370305,marking--continuous--dashed,3
1270995727370305,nature--sky,32
1270995727370305,construction--flat--road,2
1270995727370305,construction--barrier--fence,9
1270995727370305,construction--flat--sidewalk,1
1270995727370305,nature--vegetation,13
1270995727370305,object--wire-group,8
1270995727370305,void--ego-vehicle,1
1270995727370305,void--unlabeled,123
1270995727370305,object--vehicle--car,11
1270995727370305,object--support--pole,12
1270995727370305,object--street-light,13
1270995727370305,object--support--traffic-sign-frame,1
1270995727370305,object--traffic-sign--direction-back,2
1270995727370305,object--traffic-sign--back,1
1270995727370305,object--traffic-sign--direction-front,1
1270995727370305,marking--discrete--arrow--right,1
1268729567889245,construction--barrier--curb,9
1268729567889245,construction--structure--building,12
1268729567889245,construction--structure--bridge,13
1268729567889245,marking--continuous--dashed,5
1268729567889245,construction--flat--road,8
1268729567889245,construction--barrier--fence,3
1268729567889245,construction--barrier--wall,2
1268729567889245,construction--flat--sidewalk,1
1268729567889245,marking--continuous--solid,8
1268729567889245,nature--mountain,3
1268729567889245,nature--sky,16
1268729567889245,nature--vegetation,20
1268729567889245,object--wire-group,9
